source,brand,campaign,influencer_id,user_id,product,date,orders,revenue
Instagram,MuscleBlaze,Healthy Start,56,5dbcfc3d-5880-4995-a8b7-61cfd28c611f,Gainers,2024-10-12,3,382.79
Twitter,Gritzo,Winter Bulk,72,0944f433-b811-4919-a049-fe43a0bc0780,Protein Powder,2025-01-26,4,415.25
YouTube,Gritzo,Winter Bulk,86,aeef9e01-f308-4931-a748-ba361a5b76ee,Creatine,2025-05-31,1,147.57
YouTube,MuscleBlaze,Healthy Start,94,4b72e372-e9b6-4e74-9d1c-199556f346df,Protein Powder,2024-07-23,4,101.98
Twitter,HKVitals,Winter Bulk,59,d484d5bf-6645-4057-82a2-81a8c7723e17,Gainers,2024-12-02,2,253.42
Instagram,Gritzo,New Year Fit,15,f0350d38-c85c-4502-88cd-767da0c3fc29,Creatine,2025-06-25,2,90.52
YouTube,MuscleBlaze,Summer Shred,93,f368aeca-7837-4e4d-89e9-bf54e83b3670,Gainers,2025-01-20,3,278.58
Instagram,MuscleBlaze,New Year Fit,82,27c4bcaa-b6a4-46cf-b4c9-7b2d9ada72a7,Protein Powder,2024-11-23,4,363.0
YouTube,Gritzo,Winter Bulk,28,3c6021f7-c5d6-4fcc-abf5-3c9c45a3f8e7,Gainers,2025-03-10,6,252.34
Twitter,MuscleBlaze,Winter Bulk,70,3cb10d6a-8290-473d-b848-65837e44ceea,Gainers,2025-03-08,2,41.07
YouTube,Gritzo,Winter Bulk,45,69db495c-2140-46fe-bb2f-2b94f8088612,Vitamins,2025-04-16,3,135.1
Instagram,HKVitals,Summer Shred,74,a2bcae18-a195-44a2-ac2f-bd66f5355438,Creatine,2025-05-20,1,33.82
Instagram,Gritzo,Healthy Start,3,5c8ab81f-5211-4f5d-860e-7911ce57f0b1,Creatine,2025-03-08,3,188.6
Twitter,HKVitals,New Year Fit,16,e17d8dc0-1b99-476c-b60e-692164d4a003,Gainers,2024-08-13,1,59.19
YouTube,Gritzo,Healthy Start,53,ac23a42b-4dce-4062-9101-a756c289c266,Creatine,2025-07-13,2,205.09
YouTube,MuscleBlaze,Healthy Start,55,6732c5dc-b6f8-4273-9188-675e2b1adfe5,Protein Powder,2024-12-07,3,146.97
Twitter,MuscleBlaze,New Year Fit,59,84e61eb7-c476-4d64-8d8e-aa5636a08c58,Creatine,2025-05-02,1,76.74
Instagram,HKVitals,Winter Bulk,71,0ae3f80f-2876-4b32-b8b0-1d6f1cca1a77,Gainers,2024-09-22,2,181.04
Twitter,Gritzo,New Year Fit,37,b19d1bc6-3f4a-481c-8538-c0f037eab047,Creatine,2025-04-16,2,51.28
YouTube,MuscleBlaze,Summer Shred,80,3439d556-0784-45a3-ab39-26e5830a77dc,Protein Powder,2025-05-01,0,0.0
YouTube,MuscleBlaze,Summer Shred,12,71400485-48a5-4772-a5f3-4de388e48be2,Gainers,2024-10-11,0,0.0
Twitter,Gritzo,Summer Shred,64,075ce61c-618b-4844-9374-7fd33fe057d5,Gainers,2024-10-30,1,111.43
Twitter,HKVitals,Summer Shred,75,8141cf24-55f2-4590-adfe-221c26b4c7c3,Creatine,2024-11-19,1,43.72
YouTube,Gritzo,Winter Bulk,28,36d59f59-81d1-49b4-a928-70051a68675d,Gainers,2024-12-19,5,675.54
YouTube,HKVitals,Summer Shred,49,913a8c04-5722-4bc4-ba7a-616e49e40298,Vitamins,2024-10-19,0,0.0
Twitter,HKVitals,Healthy Start,16,1ccb2a57-af13-4336-84ad-720884969f71,Gainers,2025-01-22,1,31.91
YouTube,HKVitals,New Year Fit,83,0d7580bf-8046-4ece-84a6-fc4d54c62399,Protein Powder,2025-06-27,0,0.0
Twitter,Gritzo,Healthy Start,29,2db0ecd0-0720-49f2-b845-4684e3a8f0f2,Creatine,2025-04-13,4,103.52
Twitter,Gritzo,Healthy Start,34,ee7551e6-fe46-4e18-b91c-49c5faabe0d6,Gainers,2025-05-11,0,0.0
Instagram,MuscleBlaze,Summer Shred,31,e85b3656-d4f1-4676-b49b-8b5e8d95d534,Gainers,2025-07-05,1,43.34
Instagram,HKVitals,Summer Shred,2,ea05ac80-55d1-41b4-995d-4dce8028fa34,Vitamins,2025-06-28,0,0.0
Twitter,MuscleBlaze,Healthy Start,67,8c47a9c1-8dcd-483c-a3c1-0628d5f95cbd,Creatine,2024-07-31,1,97.1
Instagram,Gritzo,New Year Fit,74,79b3bcf1-1618-41a4-a26b-3597bac986cd,Vitamins,2025-07-22,1,61.44
Instagram,MuscleBlaze,Winter Bulk,51,d7296b35-5b8f-4b62-8762-b532a325d879,Gainers,2024-12-15,0,0.0
Instagram,Gritzo,New Year Fit,74,c84f4d09-5eb1-4b63-b607-c4c99766fe9c,Vitamins,2025-04-08,1,110.07
Instagram,HKVitals,Winter Bulk,50,cd091842-5d76-4797-8c48-bbf4abcd7d30,Gainers,2025-02-21,2,258.84
Twitter,MuscleBlaze,Winter Bulk,67,628aaff9-e33e-442d-93e3-d046b4d38a49,Gainers,2025-06-10,2,148.99
YouTube,Gritzo,Winter Bulk,13,d6bc4ca8-7def-46c0-9e83-01207c34269b,Protein Powder,2025-05-12,2,51.94
Instagram,Gritzo,New Year Fit,74,8d3c8d04-5750-4a5e-83a0-e74037aa8a5e,Creatine,2025-05-26,0,0.0
YouTube,MuscleBlaze,Healthy Start,21,76fa395d-d19f-4572-81d4-24898456b881,Vitamins,2025-06-20,2,283.14
YouTube,MuscleBlaze,Summer Shred,12,69e5b6c2-12dd-4ff0-b7f1-c9f490b13197,Gainers,2024-10-15,4,375.79
YouTube,Gritzo,Winter Bulk,81,b0fe647a-bfc9-487d-bd9d-38f19c07c10d,Protein Powder,2025-01-29,4,176.67
YouTube,MuscleBlaze,Summer Shred,91,ee67ccd9-5085-492b-8fc5-c91de9e65bc0,Gainers,2025-01-20,0,0.0
Instagram,Gritzo,Winter Bulk,96,e74521d5-546c-4ca3-a3d5-e79e8b91db81,Gainers,2025-04-22,4,516.97
YouTube,MuscleBlaze,Healthy Start,81,33f3c179-a368-4d86-831a-c2004de3d914,Vitamins,2025-05-04,1,107.77
Instagram,MuscleBlaze,Winter Bulk,84,2a988509-c2bc-4c32-846e-16bbafb87d14,Creatine,2024-12-03,1,140.45
YouTube,HKVitals,Winter Bulk,69,fdc7aa6a-5e1f-4ab1-a946-d3582d65eec9,Gainers,2024-11-22,0,0.0
Twitter,MuscleBlaze,Summer Shred,85,46a0096d-15e5-4e8a-a4ae-a8c160e1d933,Creatine,2025-04-22,3,226.49
Twitter,MuscleBlaze,Summer Shred,19,48e19c6e-9674-4961-b132-25c3d630169f,Protein Powder,2024-10-22,4,294.17
Twitter,MuscleBlaze,Summer Shred,59,34a9032c-40d2-4928-8921-30d2c4bd0a45,Protein Powder,2024-10-22,1,55.16
Twitter,MuscleBlaze,Healthy Start,37,49c4573a-12cb-4043-8be3-c1b7309ccd95,Vitamins,2024-12-26,0,0.0
YouTube,MuscleBlaze,New Year Fit,10,ae168995-8589-4b9a-a903-215c9ac5ac8b,Creatine,2024-08-07,1,107.79
Instagram,MuscleBlaze,Summer Shred,51,c48b4af5-0679-44a9-a74f-285b74c8aafd,Gainers,2025-07-09,5,165.22
YouTube,Gritzo,Summer Shred,53,f50ed3e1-f50f-4eed-adda-473dd23c776f,Gainers,2025-06-15,1,114.35
YouTube,HKVitals,Winter Bulk,10,3f3933be-8559-4391-a5e7-4f3dc0c8978e,Gainers,2025-04-25,2,191.0
Instagram,MuscleBlaze,New Year Fit,41,e960b7eb-ca6f-4c97-aad6-980920ef0e75,Vitamins,2025-01-20,3,174.46
YouTube,Gritzo,Summer Shred,39,2513e044-635d-440b-868f-69ffe3f2c63a,Vitamins,2025-05-13,1,32.33
Instagram,HKVitals,Summer Shred,73,56c21ec8-8406-4ccd-9733-a6ba8c27ef76,Protein Powder,2024-12-06,1,44.23
YouTube,MuscleBlaze,New Year Fit,45,1f4291ac-3577-4e3d-9ee0-a0d05a021d9b,Protein Powder,2024-08-13,3,286.66
Twitter,MuscleBlaze,Healthy Start,67,ed758cc2-6232-471f-b868-4a40270454aa,Protein Powder,2025-05-08,1,116.02
YouTube,Gritzo,Summer Shred,78,ef239e60-0a68-471f-9873-9c5e46c4f3fc,Protein Powder,2024-08-07,3,127.26
Twitter,HKVitals,Winter Bulk,66,4c6a5993-500f-4fb6-9988-d6d9f1937ccc,Vitamins,2025-06-18,3,329.46
Instagram,HKVitals,Winter Bulk,15,624740c4-7f74-4909-8d9a-f7917c9e5050,Protein Powder,2025-04-12,3,302.24
Instagram,Gritzo,Winter Bulk,18,c7ffc218-ec1e-4841-a4bf-332b4a8cc807,Protein Powder,2024-11-11,1,144.4
Twitter,HKVitals,Winter Bulk,89,f8525688-bf94-4c06-b07f-12f44326d157,Creatine,2024-09-14,2,100.95
Instagram,HKVitals,Winter Bulk,62,d30e7bd4-b1f5-4807-933c-80e6e7bd4fce,Protein Powder,2025-05-09,1,91.41
YouTube,Gritzo,Healthy Start,91,4fd811d8-438c-45f3-92f3-0e9a12c44be3,Gainers,2025-01-26,0,0.0
Twitter,MuscleBlaze,New Year Fit,64,b8496b06-365c-4d72-88a8-16a113d12fd6,Gainers,2024-09-30,3,96.21
Twitter,Gritzo,Winter Bulk,33,f5c27673-4466-4cde-bc45-45fda75f2e87,Vitamins,2024-11-26,1,89.74
YouTube,MuscleBlaze,Healthy Start,92,277ce9dd-92a9-43f3-8fbb-a5b5ef3be64d,Gainers,2025-03-03,6,358.49
Twitter,MuscleBlaze,Healthy Start,75,7f3718c4-f839-4444-bdf9-3978152f3d00,Vitamins,2025-04-29,1,102.72
YouTube,HKVitals,New Year Fit,93,d91724dc-18be-4072-9a41-c6fcb2af09b2,Gainers,2024-08-22,1,45.69
YouTube,Gritzo,Healthy Start,55,d9dbab9f-b716-4488-8e2e-56df65825909,Creatine,2025-01-10,4,377.13
Twitter,MuscleBlaze,New Year Fit,14,77a02f3b-5fc7-4b94-98e0-f15444e86232,Gainers,2025-04-14,2,168.26
Instagram,Gritzo,Healthy Start,73,d7b1419e-4920-4f04-a3c9-3f372b124adc,Creatine,2024-07-25,1,144.92
Instagram,MuscleBlaze,New Year Fit,9,09eff4e0-9d7b-4629-9b91-84596558deb8,Vitamins,2025-02-25,1,86.29
Twitter,HKVitals,Healthy Start,66,07ccd9e3-d546-434b-8839-7d0ebc2d42b6,Gainers,2024-11-27,4,284.23
YouTube,MuscleBlaze,Healthy Start,78,14658017-5cc6-464e-a08f-d5884184df77,Gainers,2024-07-30,2,120.19
Instagram,HKVitals,Winter Bulk,15,bacb77dd-90ef-4cb7-87da-aaf3d5d551c8,Creatine,2025-04-09,3,137.06
Twitter,MuscleBlaze,Healthy Start,24,5be99ff3-4506-4e92-9dd2-5085744afa8f,Vitamins,2025-04-06,3,398.45
YouTube,MuscleBlaze,Healthy Start,28,3acd5a28-31a0-42d6-bbb9-bee7a247071e,Creatine,2025-04-16,1,114.2
Twitter,MuscleBlaze,Healthy Start,100,5a8a2e17-58c9-411c-9d6e-007403fa6788,Protein Powder,2024-09-07,0,0.0
Instagram,MuscleBlaze,Summer Shred,41,71cb4d0d-9dbe-4535-ac7e-7553a5a9986d,Creatine,2024-12-25,2,139.17
Twitter,Gritzo,Healthy Start,60,e2986625-201c-4797-aa1a-c960dc3acffc,Vitamins,2025-02-24,1,61.38
Instagram,Gritzo,New Year Fit,9,c57ee684-8eb6-40b0-952a-0fd4d6ef8529,Creatine,2025-02-11,1,129.98
YouTube,Gritzo,Winter Bulk,28,43baa91d-5a31-4e9e-9578-4c64bcc2bf79,Protein Powder,2024-12-09,3,66.85
YouTube,Gritzo,Summer Shred,36,a5b76ba9-566b-4352-842d-bebceba70e90,Gainers,2024-08-02,5,596.64
Instagram,HKVitals,New Year Fit,97,c5a202d2-782a-4492-b7b8-a726d1f766ba,Creatine,2024-07-27,0,0.0
Twitter,HKVitals,Winter Bulk,26,1815cb7e-ffdb-4ae1-b1dd-0a67245c043f,Protein Powder,2024-09-02,3,296.87
Twitter,HKVitals,Summer Shred,64,9af3beb5-3bc8-45a9-b296-6824aab2d3de,Creatine,2025-04-26,1,42.59
Twitter,MuscleBlaze,Summer Shred,16,75f2d974-8792-4b94-ae9a-3fcc8a959b6f,Gainers,2025-01-14,0,0.0
Twitter,MuscleBlaze,Healthy Start,77,b1ae1af4-b75e-4874-9586-4551bfefbf2b,Gainers,2025-07-16,2,85.92
Instagram,MuscleBlaze,Summer Shred,74,494d074f-b853-4a0a-88fd-f2815479853d,Creatine,2025-07-23,2,41.89
YouTube,HKVitals,Summer Shred,83,a2cef789-2431-432a-9991-dca991dad1fc,Gainers,2025-03-21,3,163.95
Twitter,Gritzo,New Year Fit,17,1dbc33d8-0a3e-4c1a-92c9-4f8dc4380a1c,Protein Powder,2024-08-11,3,387.74
Instagram,Gritzo,Summer Shred,68,c3816d24-7365-4f19-9ca8-d470c778a4c0,Creatine,2025-06-08,0,0.0
Instagram,MuscleBlaze,Summer Shred,3,76f1a62c-f6c7-497b-b419-ae5ae7f2b248,Gainers,2024-12-11,0,0.0
Twitter,HKVitals,Healthy Start,54,06d1f4f3-9a25-4241-8a50-9be900d89cfe,Creatine,2024-08-06,2,289.53
Instagram,MuscleBlaze,Healthy Start,97,fdd59744-f240-4c8b-9948-77caac34f78c,Gainers,2025-06-02,4,438.8
Twitter,Gritzo,Healthy Start,72,c080bc48-5fb1-4079-bc2f-14549a2e5144,Gainers,2024-09-12,4,250.87
Instagram,Gritzo,New Year Fit,7,6994f946-7977-4573-a6da-0d92a2867b39,Creatine,2025-05-29,0,0.0
Twitter,HKVitals,New Year Fit,59,a84bd152-81d6-4575-aa5f-131b498e491e,Protein Powder,2024-10-23,2,289.58
YouTube,MuscleBlaze,Summer Shred,80,6a76aa29-312f-4e2b-811a-54081f0dd7ba,Protein Powder,2025-03-03,3,207.49
Instagram,MuscleBlaze,Summer Shred,7,738b47fa-013d-47fa-9fa7-fa1441acdc1b,Vitamins,2024-09-16,3,406.44
Twitter,MuscleBlaze,New Year Fit,42,612f163f-e351-4905-967b-d3a3c618fd94,Vitamins,2024-09-04,3,365.96
YouTube,Gritzo,Winter Bulk,12,2c331d01-6f25-45c6-88a8-a85300329059,Creatine,2024-10-16,2,149.38
Twitter,MuscleBlaze,Summer Shred,1,4193bd41-3672-48bf-8ca7-06b6b55c4bb5,Creatine,2025-02-08,1,34.59
Instagram,MuscleBlaze,Summer Shred,15,f70219ae-e1f6-4d86-b7da-3e0aa3227770,Creatine,2024-11-01,3,200.83
Twitter,HKVitals,Healthy Start,34,2380f90d-c1f3-4757-9cfd-d8351276d3a9,Gainers,2024-08-09,4,202.17
Instagram,Gritzo,Winter Bulk,90,dfd25821-bd4b-4e0f-a182-c8942b4f33cb,Vitamins,2025-07-03,1,97.47
Twitter,HKVitals,Summer Shred,59,38a8e7b6-8df5-473b-80a5-52e8e38ec218,Vitamins,2025-07-21,1,81.26
Twitter,Gritzo,New Year Fit,19,c6c360b1-cac7-44a7-9316-ec7566fececa,Gainers,2025-07-19,0,0.0
Twitter,Gritzo,Winter Bulk,16,acc286d4-87a2-450e-b876-d32914d8b979,Gainers,2024-11-16,4,400.69
Twitter,Gritzo,Healthy Start,63,bd4045e6-1c3a-409d-9d75-dbaad3291de1,Creatine,2024-11-02,0,0.0
Instagram,HKVitals,Winter Bulk,62,5505a4cd-16e5-4ae7-b6ec-8ba1d0f00e03,Protein Powder,2025-07-11,3,230.66
Twitter,HKVitals,Healthy Start,99,a32a1f35-02d7-440d-82f3-058357ebbdda,Protein Powder,2024-07-24,2,155.81
Twitter,Gritzo,Winter Bulk,72,03b81ba0-b85e-4a4e-b6b6-e42479c9fe5d,Vitamins,2025-02-04,3,204.61
YouTube,MuscleBlaze,Summer Shred,10,10f7a674-ce25-46cd-bfbf-e22d3130a6b3,Gainers,2024-09-30,2,82.7
YouTube,HKVitals,Summer Shred,28,f37b6f18-66eb-4535-8979-30df87d17d13,Vitamins,2024-08-12,0,0.0
Instagram,MuscleBlaze,Winter Bulk,50,35b708c2-f424-426e-a6b8-99428588fa77,Gainers,2025-02-05,4,337.38
YouTube,HKVitals,Winter Bulk,44,acd743e7-d536-4425-a4d3-067fe60ace3b,Creatine,2024-10-24,3,274.37
YouTube,Gritzo,New Year Fit,91,db0664f7-e603-4bd4-80d4-e81dea0b6b3b,Vitamins,2024-09-19,2,110.16
Twitter,HKVitals,Winter Bulk,14,1866a4e3-44cc-45ec-bfa8-4c54029583bd,Vitamins,2024-08-19,1,36.79
Instagram,HKVitals,New Year Fit,50,4bd6799a-4072-4402-a713-e3df84c97d39,Vitamins,2025-03-05,4,364.82
Twitter,HKVitals,Summer Shred,25,2820e926-cde9-451b-92ac-0026d77bc111,Creatine,2025-06-23,0,0.0
Twitter,MuscleBlaze,Healthy Start,22,8d9f3950-c8e3-47d6-999b-ba7953ccbc5b,Protein Powder,2024-08-10,2,159.77
Twitter,MuscleBlaze,Summer Shred,60,ec07e402-193b-4f8a-b5bf-ca9c22cd89c1,Protein Powder,2025-01-14,1,123.99
Instagram,HKVitals,New Year Fit,3,43aadd39-fa90-48fe-973d-1c74b40e5218,Vitamins,2024-09-21,2,267.19
YouTube,HKVitals,New Year Fit,4,5e1b6143-b755-4d1a-b947-cbccf4825e40,Gainers,2025-03-01,0,0.0
Twitter,HKVitals,Summer Shred,34,d564cfbb-853b-4863-bb52-b93e7cba3523,Protein Powder,2024-11-23,2,183.76
Instagram,HKVitals,Winter Bulk,56,053826d3-885b-45ad-a258-8d758477c066,Vitamins,2024-09-27,1,65.11
YouTube,MuscleBlaze,New Year Fit,65,4256a6b0-5522-47c2-8870-5c3c27b38836,Creatine,2025-04-07,2,248.76
Instagram,MuscleBlaze,Healthy Start,57,000bf476-10ec-43fc-9c74-7ef2afe3af87,Creatine,2024-10-31,1,118.67
Instagram,MuscleBlaze,New Year Fit,7,fea03476-91a8-4450-afaa-b64e63ccae40,Gainers,2024-11-07,0,0.0
Twitter,MuscleBlaze,Winter Bulk,38,9500341c-106e-45e8-914a-552a1b344610,Gainers,2024-12-31,0,0.0
Twitter,Gritzo,Healthy Start,77,497ad1bd-b500-4407-bd61-d5722c8951d3,Gainers,2025-06-09,2,151.55
Instagram,Gritzo,Summer Shred,56,64655582-7ebb-46d2-b3ac-2396ac277fdc,Protein Powder,2024-12-12,1,143.92
YouTube,MuscleBlaze,Summer Shred,32,6f31be9d-f396-4b5d-9c37-3955ccded685,Vitamins,2024-11-23,1,23.87
Instagram,MuscleBlaze,Summer Shred,7,c2877783-3c38-4103-91da-710110f2a339,Creatine,2025-01-20,4,330.59
Instagram,MuscleBlaze,Summer Shred,9,1157a10a-2232-4aec-928e-d5773b8e137a,Creatine,2025-05-23,2,74.64
YouTube,HKVitals,New Year Fit,80,de0924b6-194b-435f-a47a-71d0199a1a09,Gainers,2024-08-06,2,45.56
YouTube,HKVitals,Winter Bulk,13,8b7885db-e5f7-44b1-ac69-1f4b12fbdeb5,Creatine,2024-11-18,2,101.65
Twitter,HKVitals,Winter Bulk,27,d681720e-4f76-4f9d-adb6-718072a4ba06,Vitamins,2024-10-27,1,139.65
Instagram,Gritzo,Healthy Start,82,a9c7d118-0cfd-4e41-89d2-494dbdfa5d2a,Creatine,2025-07-16,3,154.95
Twitter,Gritzo,Summer Shred,1,a69e1831-aa3e-4430-8c9e-6b5cedbd2e66,Vitamins,2025-05-17,0,0.0
Instagram,Gritzo,New Year Fit,90,aa2b0877-b616-40c7-8ece-be04846f0e84,Creatine,2025-05-07,1,81.42
Instagram,Gritzo,Winter Bulk,31,e556968b-a449-46a8-8d17-3bbf3b3cf48a,Creatine,2025-05-05,1,39.23
Instagram,HKVitals,Winter Bulk,9,aaa1d169-2654-4b83-8847-6ff6d7d2f96a,Vitamins,2024-07-29,2,149.98
Twitter,Gritzo,Winter Bulk,59,c10c982e-71d5-4a2c-921a-6a3473a04629,Protein Powder,2024-12-04,3,250.82
Twitter,MuscleBlaze,New Year Fit,61,af1366b1-e230-43e6-9024-3acd6b91caee,Creatine,2025-03-19,1,75.21
YouTube,MuscleBlaze,Healthy Start,23,6b92e4c0-e54a-4a5a-89f6-a8877685931f,Protein Powder,2024-10-14,0,0.0
YouTube,HKVitals,Summer Shred,87,cf463206-89e5-4c71-8e1d-90b1fa21065d,Creatine,2025-06-20,2,196.56
Twitter,MuscleBlaze,Summer Shred,75,88a22bdf-3f31-4084-962e-effe8d79285b,Gainers,2025-03-14,2,50.51
Twitter,MuscleBlaze,Summer Shred,61,87d32375-f352-45fe-a1c9-c32a3d3728b4,Protein Powder,2024-11-17,3,116.0
Instagram,Gritzo,Healthy Start,73,a78adb3b-ed2f-45b6-85b7-fa1536496879,Vitamins,2025-06-17,4,398.68
YouTube,MuscleBlaze,Winter Bulk,65,fbdf7e90-9197-4f8a-a4cf-9dedfa776633,Vitamins,2025-05-02,3,277.42
YouTube,HKVitals,Healthy Start,13,a99bf87e-1852-4435-b1c7-d18b5e36e199,Creatine,2024-10-22,4,434.53
Twitter,Gritzo,Healthy Start,63,ded6a4a5-1f8c-411e-96b9-eb148e829f76,Creatine,2024-10-12,1,20.18
Twitter,HKVitals,Healthy Start,63,53c3686e-8ce1-4d21-a907-4a8716937b2e,Creatine,2025-04-26,3,213.71
Instagram,Gritzo,Healthy Start,2,a5fca6e8-0abf-4c50-a710-b341d175116d,Creatine,2024-10-13,1,120.46
YouTube,HKVitals,New Year Fit,43,2af14420-318e-4fad-8dd7-7c8a03020c42,Protein Powder,2024-11-26,2,162.52
YouTube,HKVitals,Summer Shred,88,ef4312ca-ff97-4e71-baaf-908dc766e187,Vitamins,2024-08-10,2,272.96
Twitter,HKVitals,Winter Bulk,29,4fc90153-d0ea-43f4-a17f-5c3d52009ea7,Creatine,2025-07-12,2,63.4
YouTube,HKVitals,Winter Bulk,4,67e9da8d-fe94-4da7-a90e-51dab1af53b2,Gainers,2025-03-21,3,406.6
Twitter,HKVitals,Summer Shred,27,9b0c6cb2-0622-43b7-8bd0-46320522311f,Vitamins,2025-05-12,2,260.87
Instagram,Gritzo,Summer Shred,82,08b8ed4e-a418-49f1-9172-26f5a30ddf6a,Creatine,2025-03-19,3,283.56
YouTube,HKVitals,New Year Fit,87,6ec08d71-97b4-4f18-93bc-0e3f9a0fe784,Vitamins,2025-01-06,3,75.52
YouTube,HKVitals,Healthy Start,87,9e09d93e-e112-46c9-84bd-78a1abe5fd3d,Creatine,2025-04-02,1,102.09
Twitter,HKVitals,New Year Fit,76,8b714f45-dccf-41df-81f1-f2a1302452c5,Creatine,2025-02-27,0,0.0
Twitter,Gritzo,Summer Shred,25,cd34cc9e-9b95-4c6d-97f2-4dd1eff99225,Creatine,2024-09-12,1,36.79
Twitter,Gritzo,New Year Fit,16,d38416b3-e893-4cde-949c-65ddc59e4481,Gainers,2025-02-04,4,137.21
YouTube,MuscleBlaze,Healthy Start,45,735b234e-4251-40df-ba2a-82f9d887ac53,Protein Powder,2025-01-23,2,247.11
Twitter,Gritzo,Winter Bulk,64,ec22d018-c49c-400b-a58c-c32fd7dc4af4,Gainers,2025-02-19,1,122.09
Instagram,HKVitals,Healthy Start,20,1acfb0e4-b254-4e7b-a697-b9f9b829f3a5,Vitamins,2025-03-01,0,0.0
Twitter,HKVitals,Healthy Start,63,f3f8c971-09ec-4307-b9dc-70489f868834,Protein Powder,2024-09-23,1,122.32
Instagram,MuscleBlaze,New Year Fit,2,7af7de56-8695-41a2-b3d8-115809683125,Protein Powder,2025-01-31,1,80.39
Twitter,HKVitals,Summer Shred,37,33554f97-cae2-4c39-9d16-1a82a48ad1d1,Protein Powder,2025-05-03,2,286.28
Instagram,HKVitals,Summer Shred,40,6a392cb0-152a-442b-8812-b87338ff34a3,Gainers,2024-09-16,4,256.92
Twitter,HKVitals,Summer Shred,85,0fa7d93c-1596-463c-85dd-04b84f72d976,Protein Powder,2025-02-01,4,552.95
Instagram,Gritzo,Healthy Start,18,44b46a4c-7190-4abf-9d08-41f08e896f92,Creatine,2024-10-16,2,110.78
YouTube,Gritzo,Winter Bulk,86,e8c5a1d2-70bf-48f9-a4fc-a67809a5889f,Protein Powder,2024-11-06,0,0.0
Twitter,HKVitals,Winter Bulk,35,60436ed1-4f8f-40d0-bf7a-03fc928e3cbf,Vitamins,2024-11-21,1,61.45
Twitter,MuscleBlaze,Summer Shred,75,f2a48186-9b72-4f97-bec6-aef72fba2638,Creatine,2025-03-19,3,90.73
Instagram,MuscleBlaze,New Year Fit,5,b5b2135d-30aa-4d6f-b2c8-86d701f1f358,Creatine,2025-04-08,1,50.49
YouTube,HKVitals,New Year Fit,87,6018a64f-222c-43d9-863a-b3a3a5c42e35,Gainers,2025-01-19,1,62.65
YouTube,Gritzo,Healthy Start,13,90fd79f5-b98d-4fdf-8890-e27d54a1ed6a,Creatine,2025-03-14,2,43.55
Instagram,Gritzo,Winter Bulk,40,6b5a42a4-f644-41f0-a975-7a7a1e814eef,Gainers,2025-04-04,1,147.1
Twitter,HKVitals,Winter Bulk,42,47070e56-3952-40d8-847a-b3acec35d85a,Vitamins,2025-03-12,2,194.04
Instagram,HKVitals,New Year Fit,18,d1c3ab4e-4548-4a37-8a0f-ca85af48bc7a,Vitamins,2024-09-25,2,251.69
Instagram,Gritzo,Summer Shred,40,55de3f47-8584-479c-9b42-7dd93b86b391,Creatine,2024-10-30,5,613.93
YouTube,HKVitals,New Year Fit,81,02f440d4-9095-4d32-9e1b-28f381a262d7,Vitamins,2024-12-29,2,132.33
Instagram,Gritzo,Summer Shred,56,cfb139d5-8194-4e5b-a32e-14661c89f8ce,Vitamins,2024-11-19,1,48.93
Instagram,HKVitals,Healthy Start,57,2df3e693-453a-4af3-ad55-2aa9b1ea8145,Creatine,2025-06-03,1,116.41
Twitter,HKVitals,New Year Fit,46,344bc668-bf47-4fb5-92df-58a7c671b115,Gainers,2024-11-30,2,203.5
YouTube,Gritzo,New Year Fit,53,b5b01525-bb40-4e36-8a9e-00cb4a411618,Protein Powder,2024-10-31,8,1164.54
YouTube,MuscleBlaze,New Year Fit,4,35d90a80-0af0-4725-a6a7-7f93e04f56e3,Protein Powder,2024-07-24,2,142.94
Instagram,Gritzo,Healthy Start,79,cc72169e-1e21-42bb-a5cc-cd917c4c2c0a,Vitamins,2025-04-12,1,36.02
Twitter,Gritzo,Healthy Start,66,bd92c8b8-5686-449f-8538-7ce37abdb3b5,Vitamins,2025-03-14,1,60.63
Twitter,HKVitals,Healthy Start,70,d8457bf0-990b-4b54-bb21-176c8ebf0e54,Protein Powder,2025-05-05,1,53.05
Twitter,HKVitals,New Year Fit,17,6103e9fc-5019-4496-91b9-9c4bc83e2af9,Protein Powder,2025-06-24,1,104.85
YouTube,MuscleBlaze,New Year Fit,98,a117d493-788f-4449-b0cb-991d6834c603,Protein Powder,2025-01-01,0,0.0
YouTube,HKVitals,Healthy Start,8,3503a6f4-18b8-4d45-ba1b-f58113f5b3d8,Protein Powder,2025-07-14,2,195.74
Twitter,Gritzo,Summer Shred,77,db88e866-29c1-4ea9-9849-e67f21dbb039,Creatine,2025-01-05,1,29.64
Instagram,MuscleBlaze,Healthy Start,62,4c5e225c-fc41-47fa-b752-c198e3f94829,Protein Powder,2024-08-09,0,0.0
YouTube,Gritzo,Summer Shred,95,5695f4e4-d9da-4999-bab8-6d436b0bb05b,Vitamins,2025-05-03,1,109.39
Twitter,MuscleBlaze,New Year Fit,19,47a2ba44-fca8-4cf6-a226-04317c4b2bf7,Vitamins,2024-08-27,5,579.37
YouTube,Gritzo,Winter Bulk,87,6f8f50ba-0555-44a6-a2de-96ff2ecb2924,Creatine,2025-06-18,0,0.0
Instagram,Gritzo,Summer Shred,40,6bde845d-f610-446b-8360-ac56449078c7,Gainers,2025-01-01,1,75.42
