influencer_id,platform,date,URL,caption,reach,likes,comments
31,Twitter,2024-08-09,http://golden.info/,Large television maybe me.,42951,1431,626
85,Twitter,2025-06-30,http://www.jones.org/,Well air line through before miss few.,19241,917,131
14,Twitter,2025-06-20,http://edwards.com/,Between operation support end.,259441,11305,4971
95,YouTube,2024-12-07,https://www.lamb-alexander.com/,Husband across however protect fast do.,77059,4595,912
18,Instagram,2025-07-14,https://pierce.net/,Try amount option agent southern.,62208,712,535
46,Twitter,2025-02-09,http://harrison.com/,Including game use TV together.,158229,7756,470
44,Twitter,2024-09-19,http://www.rice-stewart.net/,Five trade page difference candidate size carry.,130233,10950,2114
23,Twitter,2025-02-18,https://www.vasquez.info/,Who city air require rich.,64362,4442,525
60,Twitter,2025-04-30,http://burgess.biz/,Piece environment worker popular heavy above Democrat discover.,61212,1928,1090
62,Twitter,2024-08-14,https://www.morris.com/,Enough itself treatment general fish.,92124,4157,783
24,Instagram,2025-05-12,http://richardson-griffin.biz/,Significant then bring build lot.,213527,17620,4504
9,Twitter,2025-02-14,https://www.nelson-montgomery.net/,Recognize message least himself everybody skin kid.,11500,642,27
100,YouTube,2024-12-02,http://winters.com/,Avoid enjoy month ago.,56763,1512,629
5,YouTube,2025-03-01,https://www.castillo.com/,Decision in off rise reduce once its.,38341,1465,222
26,Instagram,2025-04-21,http://www.mitchell.com/,Natural around to difference.,132631,5201,962
26,Instagram,2024-07-28,http://www.alexander.com/,More seven practice century.,188982,5273,2098
41,YouTube,2024-10-25,http://diaz-grimes.com/,Short involve threat fast concern clearly.,228523,9080,1464
66,YouTube,2025-03-08,http://www.richards-cruz.info/,And mention performance town national couple amount.,126463,9306,1387
70,YouTube,2025-01-22,http://warren-wood.com/,Those level least cause listen live collection.,36429,2173,163
33,Instagram,2025-03-25,https://www.hampton.com/,Win reason explain however job upon performance.,82497,4799,698
97,Twitter,2025-04-03,https://www.petty-campbell.com/,Story or nearly job successful mention.,43759,1411,554
25,YouTube,2025-03-31,http://zimmerman.com/,College put able.,86819,3234,1067
46,Instagram,2025-01-07,https://hayes.biz/,Friend southern stuff baby.,62472,2393,615
84,YouTube,2025-05-15,https://morales-preston.com/,Tv reduce big tree about single.,139364,4357,928
35,Instagram,2025-03-24,http://gibbs.org/,Hand happen represent.,213415,9871,-254
48,YouTube,2024-10-18,https://nguyen.com/,Purpose mother half music.,6645,251,81
52,Twitter,2025-03-25,http://www.keller.biz/,Enough you pattern first four.,57037,2281,420
57,YouTube,2025-02-13,http://www.travis.org/,Because turn bring.,244535,10343,2913
44,Instagram,2024-08-17,https://taylor.biz/,Feel someone if describe method try center.,136622,1009,1890
64,Twitter,2025-01-07,https://gibson.com/,Seek life traditional remain.,100801,6064,2986
64,YouTube,2025-06-30,https://gonzales.com/,With technology listen decade discover newspaper leg.,45814,3871,392
67,YouTube,2025-03-27,https://bell.biz/,Claim range either establish debate.,59151,2903,466
11,Twitter,2024-10-28,https://harvey.com/,Necessary inside form significant room indeed.,90287,5109,217
55,Instagram,2025-07-15,https://www.oliver.org/,American here five goal stage along beyond true.,79322,3305,345
56,Twitter,2025-01-16,https://www.rice-cochran.biz/,Which mother environmental collection you might.,99548,7480,729
24,Twitter,2024-11-29,http://griffin-lawrence.info/,Want policy fine process.,157626,5576,2173
38,YouTube,2024-12-14,https://www.gillespie.net/,Minute think unit response.,216011,18786,1970
14,Instagram,2025-04-21,https://www.miller.com/,Live prevent music recent home there.,211060,10966,3478
42,Twitter,2024-08-26,https://www.meyer-larson.com/,Friend husband leave I admit writer.,63930,4149,577
38,YouTube,2024-10-07,http://clarke.net/,Performance civil book city my dinner.,181448,9405,2043
58,Twitter,2024-08-02,https://www.jones.biz/,Market study lawyer blue activity talk just.,54088,2936,967
92,YouTube,2025-07-22,https://www.krueger.biz/,Cold significant stuff fly every.,53160,3582,410
22,Twitter,2025-05-01,http://www.ayers.org/,Treat finish per then join American.,123217,8515,1771
57,YouTube,2024-10-16,http://taylor.info/,Mean democratic agent.,248362,9417,2198
58,Instagram,2025-07-07,http://williams-bonilla.net/,Notice war agreement town.,32874,1385,492
94,YouTube,2025-04-16,http://www.cox.org/,Thing purpose group major around.,61146,3840,553
79,YouTube,2025-06-23,http://www.newton.info/,Expect leader investment prevent weight wear.,147848,3998,1541
36,Twitter,2025-05-04,https://watson.com/,Physical majority computer six commercial develop physical.,13306,615,24
8,Instagram,2025-06-09,http://conley.info/,Speak analysis very street.,191887,12577,2366
86,Twitter,2024-10-21,https://www.clements.biz/,Writer enter usually song big character.,168215,5218,3151
52,YouTube,2025-05-23,https://www.martinez.com/,Few crime me road.,224606,10167,3521
66,Twitter,2025-04-24,https://www.rodriguez.com/,Economic office company forward late face.,97081,3253,675
87,Instagram,2024-11-03,https://murray.biz/,Bar air lead world possible.,143587,4145,2313
4,Instagram,2025-04-28,http://www.martin-hester.biz/,Once song listen direction.,69367,3957,495
78,Twitter,2024-11-03,https://www.fitzpatrick.com/,Contain organization court situation painting here industry.,99337,5503,43
57,Instagram,2024-12-14,http://www.hurley.com/,Simple seek remember both.,178414,4038,3556
17,Instagram,2025-05-16,https://www.serrano.info/,Make when wrong.,48213,2512,786
31,Twitter,2025-07-04,http://www.todd.com/,May force purpose money pretty.,34560,2103,380
47,YouTube,2025-05-19,https://www.avila-cook.info/,Wide control able people physical explain particular care.,97510,7356,1332
50,Twitter,2025-03-15,https://www.drake-delgado.info/,Size upon film create some poor should.,19225,324,99
5,Twitter,2024-08-15,https://www.daniels.com/,Detail moment number future actually.,51214,2656,222
20,Twitter,2025-04-13,https://cline.com/,Write hard social western house defense war.,107192,8610,1394
58,YouTube,2024-11-14,https://www.boyer.org/,Store development manage range.,56710,2594,297
48,YouTube,2024-08-21,https://www.burch.com/,Yet town my page someone.,14418,795,54
98,Instagram,2025-05-16,https://www.harris.info/,Certain her entire all score would list.,96213,4511,44
74,Instagram,2025-02-02,http://www.king.biz/,Wish wife if personal drug.,11482,479,223
68,YouTube,2025-01-17,https://www.nelson.com/,Control free hotel nothing pay cultural.,55802,1299,693
51,YouTube,2024-09-23,http://www.williams.com/,Today other various force generation different technology.,117518,8420,898
84,YouTube,2025-03-21,http://www.baker-randolph.org/,Care field speak recognize.,176165,13479,627
32,Instagram,2025-06-04,http://www.everett-jenkins.com/,Especially foreign evidence sport do box police face.,24698,946,375
4,Twitter,2025-01-29,http://www.duran-peterson.org/,Good these you issue college eight.,45996,-305,356
24,YouTube,2024-12-13,https://www.williams.org/,Wait stop easy.,164617,12182,1264
67,YouTube,2025-04-23,https://murphy.net/,With interesting us child could money act.,49510,3618,32
72,Instagram,2024-08-25,https://brown-sanchez.com/,Surface yourself home different oil.,133067,7160,1629
34,YouTube,2024-10-21,https://schneider-turner.com/,Less seat film participant past.,74499,3776,-181
91,YouTube,2025-04-18,http://robinson.net/,Series much book idea American red movie.,77657,4587,395
28,Twitter,2025-01-14,http://www.brown.info/,Away training ground management international government value save.,161698,9530,1340
37,Twitter,2025-02-20,https://allen.com/,After young none near wrong plan.,102433,3149,918
